Symbol,Exchange
^SPMU4EP,SNP
Q79K.Z,ZRH
^REMX-NV,ASE
EZ40P.AS,AMS
^SP400-55102010,SNP
^PHEQ-NV,ASE
^SPKX15UT,SNP
^CRAK-IV,ASE
^NYSMCJPN,NYS
^SP5LVHD,NYS
DE000SL0EAS8.SG,STU
^NQLA45,NIM
0K5H.DE,GER
SWIG80TR.WA,WSE
DE000SL0HTA9.SG,STU
SAN10T.SW,EBS
FHEB.Z,ZRH
^NQG10,NIM
DE000SL0HZ97.SG,STU
FTCRKOR.FGI,FGI
^NQCL40N,NIM
^FLV-EU,ASE
Q4LB.Z,ZRH
^SP400-25201040,SNP
HC100.TW,TAI
^SPUSTTMT,SNP
^FNDKDKKGI,NIM
^USD-NV,ASE
DE000SL0AGZ8.SG,STU
^SPDXACAP,SNP
Q4H5.Z,ZRH
^AVMC-TC,ASE
^BILS-NV,ASE
17O3.Z,ZRH
DE000SL0GZ98.SG,STU
^DJBNALT,DJI
^NQUS500LCG,NIM
^NQEMEU4040N,NIM
TXF3.TS,TSI
^NYSTMATT,NYS
INDN.MC,MCE
^SPXEWHJP,SNP
DE000SL0FS23.SG,STU
IX0184.TW,TAI
Q4U0.Z,ZRH
DE000SL0L003.SG,STU
^KLXY-EU,ASE
^PXH-EU,ASE
050V.Z,ZRH
X030C_CFCNTLUS.IS,IST
^TIPX-TC,ASE
047X.Z,ZRH
^WTDGIDCT,FGI
DE000SL0FUS3.SG,STU
03US.Z,ZRH
0MKX.Z,ZRH
^KCSH-EU,ASE
^RPAR-NV,ASE
DE000SL0F1S8.SG,STU
^CNXREALTY,NSI
^NQEMEA40N,NIM
^NKHD.OS,OSA
UB2010.FGI,FGI
^FN50PI,NIM
^SP1500-35202010,SNP
09E8.Z,ZRH
Q1W9.Z,ZRH
DE000SL0MLX8.SG,STU
AIZD.Z,ZRH
FBM100.FGI,FGI
231E.Z,ZRH
ENZTN.AS,AMS
GIV211.SW,EBS
^AMZIX,NYS
^DGT-TC,ASE
FCNBCA60.FGI,FGI
DE000SL0G1U3.SG,STU
^NQSE30N,NIM
Q5E2.Z,ZRH
048N.Z,ZRH
BTCBIT.VI,VIE
17ZQ.Z,ZRH
Q2E1.Z,ZRH
^NQUSS5510,NIM
4046.Z,ZRH
^RUFGETRU,WCB
Q0BQ.Z,ZRH
0X7A.Z,ZRH
^FMCX-TC,ASE
^SPE5ENEN,SNP
^QDIV-TC,ASE
^NYSSCSE,NYS
DE000SL0H9P5.SG,STU
XELOT_CFNNTLUS.IS,IST
^NQUSB45102020LMN,NIM
^BERZ-IV,ASE
^SPDICEUT,NYS
Q4JT.Z,ZRH
^CLMTCHT,NIM
^SP400-40301040,SNP
Q3EF.Z,ZRH
DE000SL0DPR0.SG,STU
^NQASPA4030,NIM
^SP5LHBHN,SNP
^SPBRIGBT,SNP
^SPXF2LP,SNP
DE000SL0MWK2.SG,STU
^AXXJ,ASX
^FJP-TC,ASE
^EMFINQP,NYS
19J8.Z,ZRH
DE000SL0GUJ0.SG,STU
DE000SL0K898.SG,STU
17OS.Z,ZRH
Q27L.Z,ZRH
^VFH-IV,ASE
ITSTAR.FGI,FGI
^NQUSS65101015,NIM
^NQUSL35102040,NIM
^NQGBMCN,NIM
^IYE-NV,ASE
^NQEUROZ4510T,NIM
Q3FT.Z,ZRH
^HX30PI,NIM
^FLTB-IV,ASE
^NQBR40,NIM
^RSPH-NV,ASE
^NQUSM50101025JPYT,NIM
^NQUSS20101010N,NIM
09FE.Z,ZRH
^NYSMCPLT,NYS
O3CP.Z,ZRH
SSAZN.FGI,FGI
^NQTR50LMEURN,NIM
Q3SL.Z,ZRH
^JN430.JO,JNB
^DGT-IV,ASE
Q00L.Z,ZRH
IDXV30.JK,JKT
OSEPB.OL,OSL
DE000SL0BQ11.SG,STU
DE000SL0KX60.SG,STU
0FZX.Z,ZRH
OGET.Z,ZRH
DE000SL0BW54.SG,STU
ENESG.PA,PAR
^JVAL-NV,ASE
^TYA-IV,ASE
^ASHR-NV,ASE
^BTOP-TC,ASE
AG16.FGI,FGI
^NQEU20,NIM
WIG-MS-BAS.WA,WSE
40EZ.Z,ZRH
DE000SL0F6Y5.SG,STU
^OMXSBESGCAPGI,NIM
TIND.AS,AMS
^IJT-EU,ASE
SF110D.SW,EBS
^SPRFI02,WCB
049F.Z,ZRH
^SCIO-TC,ASE
Q4FW.Z,ZRH
06JS.Z,ZRH
^SPCRU2BREEUSD,SNP
^CGRO-TC,ASE
^NQDXUSMLTCG,NIM
DE000SL0HMS6.SG,STU
^SP600-203040,SNP
0WZL.Z,ZRH
ETEGN.PA,PAR
^SX402040GI,NIM
^NQEMASIA4010,NIM
DE000SL0ABW6.SG,STU
XIN4601010.FGI,FGI
DE000SL0BZV5.SG,STU
^NQTW55,NIM
^HX502060GI,NIM
044I.Z,ZRH
SBF12T.SW,EBS
SPI2520P.SW,EBS
S85C.Z,ZRH
^SPGBMUT,SNP
^FIDI-IV,ASE
Q2FV.Z,ZRH
SG35Y.SW,EBS
DE000SL0MM38.SG,STU
^NQEU30T,NIM
^DIVY-NV,ASE
DE000SL0KM14.SG,STU
^SP500-15104050,SNP
Q713.Z,ZRH
02CD.Z,ZRH
02BK.Z,ZRH
^DWXRS,DJI
SSP911.FGI,FGI
DE000SL0DE05.SG,STU
^LKOR-IV,ASE
^XNAV-EU,ASE
^USRT-TC,ASE
^NKTR.OS,OSA
^NDXV10P,NIM
H30533.SS,SHH
^NQIN65N,NIM
00F8.Z,ZRH
^EZU-EU,ASE
DE000SL0F6C1.SG,STU
A9B3.Z,ZRH
DE000SL0EKV1.SG,STU
Q5FF.Z,ZRH
^SHPEITR,NYS
4N6Q.DE,GER
Q1QA.Z,ZRH
^MRGR-TC,ASE
FCNBCA30.FGI,FGI
XMESY_CFNNTLUS.IS,IST
CESP50.HK,HKG
^NQDMASPA4040,NIM
^NQTW15LMAUDN,NIM
^SX4040GI,NIM
^NYMCDE,NYS
^SPAXHCHN,SNP
DE000SL0MER5.SG,STU
IX0109.TWO,TWO
^TOAK-TC,ASE
^SPJXCTEP,SNP
^SPXQLMUN,SNP
DE000SL0KL23.SG,STU
FTJPIN.FGI,FGI
Q1VB.Z,ZRH
FR10.FGI,FGI
Q8G3.Z,ZRH
DE000SL0HM27.SG,STU
^DWSH-EU,ASE
^NYDTBNEUR,NIM
399694.SZ,SHZ
^EWU-TC,ASE
^NQMXMCN,NIM
^NYLCDKN,NYS
^BBTPGB-B,NYS
^NQDXCHN,NIM
^NYF-NV,ASE
^JEMA-IV,ASE
Q28M.Z,ZRH
Q4FN.Z,ZRH
DE000SL0K435.SG,STU
^NQUSM35,NIM
AWDECDSN.FGI,FGI
A3QP.Z,ZRH
^NQASPA4040N,NIM
DE000SL0KE63.SG,STU
XTUMY_CFNNTLER.IS,IST
Q71N.Z,ZRH
STA71Y.SW,EBS
^FTEC-EU,ASE
^NQUSB30202015LM,NIM
^OASC-NV,ASE
^NFTY-EU,ASE
DE000SL0E2C1.SG,STU
^TRAFWLT,FGI
^NQPHLMT,NIM
DE000SL0MV29.SG,STU
^NYMCES,NYS
^NQASPA3010LMT,NIM
Q5T0.Z,ZRH
Q2FA.Z,ZRH
^REET-IV,ASE
^IIEALBM,SNP
^NQUSS651030T,NIM
DE000SL0ERJ1.SG,STU
3EFC.Z,ZRH
^ICE5HHS,NYS
DE000SL0F161.SG,STU
ST205P.SW,EBS
^NQUSS50202040AUDN,NIM
^YCL-EU,ASE
ESN5D.PA,PAR
DE000HG8D5A4.SG,STU
DE000SL0LQ27.SG,STU
Q3T5.Z,ZRH
^NQUSB601020,NIM
^TIPZ-IV,ASE
DE000SL0MH50.SG,STU
^SP3CSNUT,SNP
^SP1500-5020,SNP
^HYBB-NV,ASE
DE000SL0C9N5.SG,STU
^RAYJ-EU,ASE
^NQG4050LMT,NIM
^SP500-30201010,SNP
DE000SL0KA59.SG,STU
^GLIN-EU,ASE
DE000SL0BGZ6.SG,STU
^XNDXINR,NIM
0J7Q.Z,ZRH
^TCPI.SR,SAU
40EN.Z,ZRH
^NQUSB30302020LM,NIM
04S8.Z,ZRH
000098.SS,SHH
^SPXESEEP,SNP
^SPCCTNNP,SNP
^ICSEMICN,NYS
^TIPZ-NV,ASE
DE000SL0HYN2.SG,STU
Q2HM.Z,ZRH
BUKACN.SG,STU
^MLPA-EU,ASE
080T.Z,ZRH
ERNEO.AS,AMS
^NQUSM50N,NIM
08K4.Z,ZRH
^EWS-EU,ASE
^SPCLCCUP,SNP
^NQUSB40401030,NIM
^AIYY-EU,ASE
LGT22.SW,EBS
0J7H.Z,ZRH
SBRDD.SW,EBS
Q5LF.Z,ZRH
^RAESGDN,WCB
^CX451010GI,NIM
^SMHB-AD,ASE
^IQSI-EU,ASE
399362.SZ,SHZ
^NQLA50LM,NIM
^XNDXEURMH,NIM
DE000SL0G5Z3.SG,STU
^R25I,WCB
^CIISGRET,SNP
^NQUSB4520LMN,NIM
^NQDMASPA30T,NIM
89TZ.Z,ZRH
^OMXH15GI,STO
^AIMPRI,SNP
DE000SL0H9F6.SG,STU
^TBF-IV,ASE
^HYTR-NV,ASE
^NYSMIFRT,NYS
^FTIF-EU,ASE
^NOBL-TC,ASE
ST357Y.SW,EBS
DE000SL0AUD6.SG,STU
DE000SL0DG03.SG,STU
DE000SL0DHQ9.SG,STU
^URAX-NV,ASE
Q7LJ.Z,ZRH
Q1PN.Z,ZRH
DP60.TS,TSI
FTUSILUT.FGI,FGI
^NQUSM60101010T,NIM
DE000SL0A0F2.SG,STU
^XSHQ-EU,ASE
^RNSCGJP,WCB
Q2A8.Z,ZRH
Q8EM.Z,ZRH
^FITE-EU,ASE
^NQEM4050T,NIM
DE0008469024.SG,STU
SV2G.Z,ZRH
^BKLC-IV,ASE
15HH.Z,ZRH
SG51T.SW,EBS
ST271D.SW,EBS
^SPRF10,WCB
^EOCT-TC,ASE
^GDMINR,NYS
Q5FY.Z,ZRH
^SECR-IV,ASE
^PXI-NV,ASE
^NYSSCIT,NYS
FHHR.Z,ZRH
UTIL.SA,SAO
0MK8.Z,ZRH
FHGG.Z,ZRH
^NYMIPT,NYS
^JDIV-IV,ASE
^DZR,NYS
^NQAUT,NIM
^DFSI-TC,ASE
DE000SL0JMQ6.SG,STU
IR0135.TWO,TWO
0IN2.Z,ZRH
^AMLP-EU,ASE
^SXQG-NV,ASE
ST135Y.SW,EBS
^NQNL30LMT,NIM
^NQEMEA,NIM
FRTEL.PA,PAR
^IXC-EU,ASE
ENERGY.BO,BSE
Q3E9.Z,ZRH
^DPU-RP,ASE
^NUGO-IV,ASE
SPI5010G.SW,EBS
^NQFASL,NIM
0F85.Z,ZRH
^SDFI-EU,ASE
^WTRE-EU,ASE
^GEM-IV,ASE
^HX45GI,NIM
40HW.Z,ZRH
DE000SL0GH33.SG,STU
^QBUL-IV,ASE
DE000SL0DUV2.SG,STU
^NYSSCIET,NYS
DE000SL0DUR0.SG,STU
^NYFSJPMN,NYS
^NQHTECT,NIM
^BXLB,WCB
XTEKS_CFNPTLUS.IS,IST
Q2G.Z,ZRH
^ICOP-EU,ASE
Q5G.Z,ZRH
96IF.Z,ZRH
^IXRE,NYS
Q7LL.Z,ZRH
S5710D.SW,EBS
^SMIG-EU,ASE
^SPXHM10N,SNP
^AGF-RP,ASE
^ERAEMESP,SNP
Q3SH.Z,ZRH
TLREF.IS,IST
Q4A2.Z,ZRH
^ICEFSTST,NYS
LIX.L,FSI
CH0030648106.SG,STU
^YGLD-TC,ASE
^VHT-EU,ASE
DE000SL0M944.SG,STU
^NQIE30N,NIM
^NQNA5020LMN,NIM
^DJUSDIVT,DJI
04G0.Z,ZRH
DE000A2BL811.SG,STU
DE000SL0MAD3.SG,STU
^NQDMASPA55LM,NIM
DE000SL0L4T2.SG,STU
^DJTMNBPH,SNP
01E0.Z,ZRH
Q2D9.Z,ZRH
^CMDY-EU,ASE
0GWR.Z,ZRH
1OS0.Z,ZRH
06FF.Z,ZRH
08BN.Z,ZRH
Q26P.Z,ZRH
Q17V.Z,ZRH
DE000SL0LC80.SG,STU
^NQUSL4010N,NIM
^NQUSS402040,NIM
^NQEMEA4050LMT,NIM
^DJBGIPET,DJI
DE000SL0H381.SG,STU
S74G.Z,ZRH
^NQEUROZ55T,NIM
^DJCIGCP,DJI
^NYETR,NYS
DE000SL0KXV1.SG,STU
^URAXD,SNP
^R2ICBPDG,WCB
^JAGPGB-A,NYS
^NQTR55LMCADT,NIM
^SP400-15105010,SNP
S85S.Z,ZRH
404R.Z,ZRH
^NTIQDDY,NYS
^NQUSB30302010N,NIM
ST310P.SW,EBS
EGSPG.PA,PAR
^NQGXUSSCN,NIM
DE000SL0G8N3.SG,STU
^CRAK-TC,ASE
SOMX30ER.SW,EBS
UCH231.SW,EBS
^DJUSAP,DJI
^TOUS-EU,ASE
^OMXI15CAPGI,NIM
DE000SL0CZ50.SG,STU
DE000SL0L3G1.SG,STU
DE000SL0LGP6.SG,STU
XBLSM_CFNPTLER.IS,IST
^NQUSB40301035LM,NIM
^EUSB-NV,ASE
^KVR,SNP
DE000SL0EZ25.SG,STU
^DAA,NIM
049W.Z,ZRH
D1AZ.DE,GER
^REM-EU,ASE
^NQUSS50205020T,NIM
CESCPD.HK,HKG
DE000SL0JTR9.SG,STU
DE000SL0BP46.SG,STU
DE000SL0LYL8.SG,STU
^SPCEESEP,SNP
^NYSLCPL,NYS
00O5.Z,ZRH
0DOR.Z,ZRH
S50FY.SW,EBS
Q2CV.Z,ZRH
^NQTW30T,NIM
^NQUSS10,NIM
^NQEMKRLC,NIM
^GSLC-NV,ASE
399640.SZ,SHZ
^RALIEAMP,SNP
^SPGGEOT,SNP
WHDI.DE,GER
DE000SL0F9C5.SG,STU
^HBTA-TC,ASE
94M5.Z,ZRH
3DZP.Z,ZRH
SD15AT.SW,EBS
^SPSHTXU,SNP
^CCOR-IV,ASE
DE000SL0A4Q1.SG,STU
2DYM.DE,GER
SGEED.PA,PAR
^EFAS-EU,ASE
931648.SS,SHH
DE000SL0GNF3.SG,STU
^NYACNOT,NYS
^NTDXUQLVNTR,NYS
^IWML-IV,ASE
^FXO-IV,ASE
^CIISUEEP,SNP
Q5U.Z,ZRH
DE000SL0DCC0.SG,STU
^NSEBANK,NSI
02LV.Z,ZRH
^DWCRAI,DJI
^LLYX-EU,ASE
DE000SL0DZ59.SG,STU
^AIVI-NV,ASE
FGIND.AS,AMS
^BLV-IV,ASE
^NQSG20T,NIM
^RWO-EU,ASE
^SPJPELJP,SNP
Q32H.Z,ZRH
^AGGH-NV,ASE
AARJ.Z,ZRH
^RUFCNUS,WCB
^SPMCNG,SNP
0A94.Z,ZRH
DE000SL0ABB0.SG,STU
^LQDB-NV,ASE
1OS2.Z,ZRH
E3X303020.FGI,FGI
FER23.SW,EBS
Q4JY.Z,ZRH
0760.Z,ZRH
^IYG-NV,ASE
Q5DH.Z,ZRH
^VOOG-IV,ASE
OBSFP.OL,OSL
0ZZJ.Z,ZRH
DE000SL0HJG7.SG,STU
4N59.DE,GER
NMX651020.FGI,FGI
Q5QG.Z,ZRH
^NY2LMSFT,NYS
06FZ.Z,ZRH
^OMXSBESGNI,NIM
DE000SL0L4V8.SG,STU
8AJL.Z,ZRH
^AFLG-IV,ASE
XUTUM_CFNPTLUS.IS,IST
Q8DJ.Z,ZRH
^SCDL-MF,ASE
Q25T.Z,ZRH
FRSDXUS.FGI,FGI
^HIPSPR,NYS
^NRSH-NV,ASE
^NQDMASPA3010LMN,NIM
Q1L4.Z,ZRH
SFF15D.SW,EBS
^CSPF-TC,ASE
^NDXLVT,NIM
064F.Z,ZRH
WIINDFC.FGI,FGI
^SPGPRLHP,SNP
^FNDKEURPI,NIM
702.TA,TLV
SFF15P.SW,EBS
Q1G9.Z,ZRH
^IWC-IV,ASE
Q133.Z,ZRH
^SP600-25102010,SNP
SML15P.SW,EBS
DE000SL0D0T0.SG,STU
Q2G7.Z,ZRH
445U.DE,GER
^RURDRL6T,WCB
DE000SL0JD91.SG,STU
DE000SL0K3D9.SG,STU
^SP600-40203010,SNP
^NQUSL3030T,NIM
06JX.Z,ZRH
^NQEUROZ4010LM,NIM
^AVUS-NV,ASE
IDXHEALTH.JK,JKT
^ETHA-TC,ASE
^NQMY45LMN,NIM
^NQMEA5510LMN,NIM
Q2QC.Z,ZRH
05HS.Z,ZRH
^SP500-601025,SNP
^R25GDFTR,WCB
^MYY-NV,ASE
DE000SL0LX77.SG,STU
^OMXO20PI,STO
X030S_CFCPTLER.IS,IST
^NQCN65,NIM
DE000SL0E2S7.SG,STU
^FUTY-IV,ASE
^KQ22,KOE
DE000SL0F5F6.SG,STU
^NQDMASIA65LM,NIM
^R3GDYTR,WCB
DE000SL0LLY8.SG,STU
DE000SL0KTS5.SG,STU
DE000SL0A865.SG,STU
Q4JZ.Z,ZRH
^SPXL-IV,ASE
^NQLA3010T,NIM
^CLDL-TC,ASE
^UTRN-TC,ASE
04D6.Z,ZRH
3EFG.Z,ZRH
^DJUSS,DJI
^NQCAPST,NIM
DE000SL0BND9.SG,STU
^NQEM30N,NIM
DE000SL0MC06.SG,STU
04Z2.Z,ZRH
^NQMY45,NIM
^NQUSL20102015N,NIM
DE000SL0F450.SG,STU
2O5Y.Z,ZRH
^SPESECSP,SNP
DE000SL0CEW6.SG,STU
35IT.Z,ZRH
^NQNOLM,NIM
^NQNA55LMT,NIM
DE000SL0A824.SG,STU
^OUSM-IV,ASE
1OUM.Z,ZRH
^NQLA4040,NIM
DE000SL0BLN2.SG,STU
^ACES-TC,ASE
^NYTMGB,NYS
^USVM-IV,ASE
DE000SL0D8A3.SG,STU
^NYMIIEN,NYS
^DWTLTR,NIM
^EBCIWTCT,SNP
^COR9M,WCB
^IEMD,WCB
Q326.Z,ZRH
DE000SL0DST0.SG,STU
DE000SL0DS74.SG,STU
^AGRH-EU,ASE
^CVMC-TC,ASE
^VNAM-IV,ASE
^SPENME02,WCB
DE000SL0L9K0.SG,STU
^QNET,NIM
Q19R.Z,ZRH
^DJBGIPEN,DJI
^NQUSB651010N,NIM
DE000SL0C1J0.SG,STU
^NQEM10LMN,NIM
^SPXEWCCN,SNP
064K.Z,ZRH
^LODI-NV,ASE
^NQEU5020T,NIM
DEREN.AS,AMS
^NQUSB45102010T,NIM
^UNCAINAV,NYS
^SGIXGSDE,SNP
S59EFY.SW,EBS
^NQUS700SCGN,NIM
^LTL-TC,ASE
DE000SL0DD22.SG,STU
Q392.Z,ZRH
^AFK-EU,ASE
^NYSMCIE,NYS
^NQG10T,NIM
^NYGITXDT,NIM
000936.SS,SHH
DE000SL0KVC5.SG,STU
^NQSE45LMT,NIM
SSVZU.FGI,FGI
^SCCR-NV,ASE
FRBM.PA,PAR
^NQDMEU5010LMN,NIM
^R25GDYTR,WCB
^ACES-NV,ASE
^SPE5EVUP,SNP
^SPUSDT1I,SNP
^NQCH20LMT,NIM
FTCRITAN.FGI,FGI
0528.Z,ZRH
^DWATLMYMYRTR,NIM
EZ300.AS,AMS
^PXE-EU,ASE
DE000SL0BR93.SG,STU
89ZA.Z,ZRH
DE000SL0BWK5.SG,STU
^COM-NV,ASE
DE000SL0JFJ5.SG,STU
08Z1.Z,ZRH
^SPJPVSEP,SNP
DE000SL0CKC5.SG,STU
^CETON.BD,BUD
07U7.Z,ZRH
0X7Z.Z,ZRH
Q15H.Z,ZRH
SPI3020P.SW,EBS
^BIOXPD,SNP
^DFAW-IV,ASE
^SSO-EU,ASE
^SHAG-NV,ASE
^IMCG-EU,ASE
40JC.Z,ZRH
^LRGF-EU,ASE
S5913Y.SW,EBS
SFG12T.SW,EBS
DE000SL0DEW4.SG,STU
^JDDH.OS,OSA
01E1.Z,ZRH
^GDXJ-EU,ASE
^SSG-TC,ASE
AEXTL.AS,AMS
^SPEJXPEN,SNP
DE000SL0AJ03.SG,STU
^CLESGBR,NIM
^SPUDIGKT,SNP
^IIUSLMP,SNP
^NQMYSCT,NIM
DE000SL0E1Y7.SG,STU
^XHS-IV,ASE
^SEMI-IV,ASE
^GQI-TC,ASE
Q4VC.Z,ZRH
^NYSMCCHT,NYS
40FY.Z,ZRH
^CLESGP,NIM
Q4VI.Z,ZRH
^LRGC-IV,ASE
DE000SL0F2J5.SG,STU
DE000SL0L0R4.SG,STU
0N7L.Z,ZRH
^NYLCDET,NYS
ADNR.VI,VIE
^BKDAFT,SNP
DE000SL0AT01.SG,STU
^EBCIWTGT,SNP
^NQES55,NIM
^FNGG-EU,ASE
931586.SS,SHH
0447.Z,ZRH
^NQADAS,NIM
DE000SL0HEU9.SG,STU
Q0A7.Z,ZRH
000691.SS,SHH
^SPJPEAUN,SNP
Q6Q0.Z,ZRH
01Y8.Z,ZRH
^NQXAUAGR,NIM
Q8DB.Z,ZRH
SSEUFI.FGI,FGI
^MOTE-IV,ASE
DE000SL0ESD2.SG,STU
399693.SZ,SHZ
Q2B2.Z,ZRH
^SIXZ-EU,ASE
DE000SL0K1Z6.SG,STU
^NYTMFRT,NYS
^ETHE-EU,ASE
DE000SL0JLR6.SG,STU
^SPSIINST,SNP
^EDGF-NV,ASE
^PXH-IV,ASE
^SPTRADEN,SNP
^IJJ-EU,ASE
^NQUSL551020N,NIM
^SPEZVSEN,SNP
DE000SL0C804.SG,STU
048Y.Z,ZRH
^NQLASCN,NIM
H00013.SS,SHH
^SPX3LCUT,SNP
^SPBDAR3T,SNP
^BIZD-NV,ASE
^NQTR55LMEUR,NIM
^CGNG-TC,ASE
^NQUSM4020N,NIM
Q7Q4.Z,ZRH
^SP500-20106010,SNP
Q775.Z,ZRH
S75B.Z,ZRH
^SP500VTR,SNP
^SPDG-IV,ASE
^SPBDAC0T,SNP
DE000SL0DU62.SG,STU
03VG.Z,ZRH
0MKC.Z,ZRH
Q6EJ.Z,ZRH
DE000SL0LEY3.SG,STU
OBX.OL,OSL
^SPGIA2LT,SNP
IBOB.SA,SAO
^SP5ECMUN,SNP
Q2F1.Z,ZRH
^SMMD-EU,ASE
SMID25.SW,EBS
SBR24T.SW,EBS
4N52.DE,GER
^WBIG-TC,ASE
^NQEMASIA4020T,NIM
NMX452010.FGI,FGI
^NQNA3010T,NIM
^VXX-IV,ASE
^XNDXAUDMH,NIM
DE000SL0D6K6.SG,STU
^LTACQG,WCB
OSEMN.OL,OSL
DE000SL0F0H3.SG,STU
^RVNU-TC,ASE
^NQUSL30,NIM
^IIUL,SNP
^XLV-EU,ASE
Q7DQ.Z,ZRH
^SPGSCIEW,SNP
^DJDXAHUT,DJI
^ACVALQN,NYS
^EWT-NV,ASE
^OARK-TC,ASE
^DRIP-NV,ASE
^SP600-602010,SNP
DE000SL0ETC2.SG,STU
Q26E.Z,ZRH
DE000SL0K039.SG,STU
0Z76.Z,ZRH
^GLIN-IV,ASE
^NQEU4010T,NIM
^NQUSB60102020LM,NIM
^NQEM5510N,NIM
^FN15PI,NIM
DE000SL0D273.SG,STU
^HDV-NV,ASE
^NQUSS15102010,NIM
CED35.PA,PAR
DE000SL0FNR0.SG,STU
^NQDM4050T,NIM
CAR.PA,PAR
^STXT-NV,ASE
^SPBDC01T,SNP
^SPGEAXAT,SNP
89QI.Z,ZRH
Q4PV.Z,ZRH
05JV.Z,ZRH
^AUGT-TC,ASE
Q7MT.Z,ZRH
DE000SL0BUZ7.SG,STU
^FHLC-EU,ASE
^IQRA-NV,ASE
^SPEUPTS,SNP
Q1R.Z,ZRH
S59GDY.SW,EBS
^IEV-IV,ASE
^SPAFREP,SNP
DTFS.Z,ZRH
^XSOE-NV,ASE
89RZ.Z,ZRH
^SP600C-35,SNP
^NQLA50T,NIM
^NYACCH,NYS
^VIX1D,WCB
^SX4020PI,NIM
BSEPBI.BO,BSE
DE000SL0FJB2.SG,STU
^NQESMC,NIM
8AJY.Z,ZRH
Q6UB.Z,ZRH
Q2DS.Z,ZRH
^NQUSB351020,NIM
DE000SL0BEZ1.SG,STU
SMM51T.SW,EBS
AAF4.Z,ZRH
DE000SL0ATN7.SG,STU
^CVSE-IV,ASE
^FVAL-TC,ASE
^NUSA-NV,ASE
^FYEE-IV,ASE
SEZTD.AS,AMS
^SPDXACAT,SNP
^BMVP-TC,ASE
^NQUSB40201010N,NIM
Q6DN.Z,ZRH
^HIPSNR,NYS
^FDN-IV,ASE
R1FVAF.FGI,FGI
^NQEMMEA15T,NIM
^NYSLCES,NYS
89OS.Z,ZRH
^EQTY-TC,ASE
03LU.Z,ZRH
SSFREG.FGI,FGI
^NETRNNRCAD,NIM
DE000SL0D2W0.SG,STU
^NQGM,NIM
^IJS-IV,ASE
^NQUSS50202040,NIM
DE000SL0J7U7.SG,STU
DE000SL0L3B2.SG,STU
^FLOW-NV,ASE
DE000SL0G086.SG,STU
^SPBUF10G,WCB
^REVS-TC,ASE
^CIISEREP,SNP
DE000SL0G1X7.SG,STU
DE000SL0EWS2.SG,STU
UB4050.FGI,FGI
DE000SL0E164.SG,STU
GICP.AS,AMS
^FLSW-NV,ASE
^FDAT-TC,ASE
^MYY-TC,ASE
NTUQDTR.FGI,FGI
^NQNA3010LM,NIM
^MGV-EU,ASE
IPOSXJ.FGI,FGI
DE000SL0JGS4.SG,STU
^NQUSB20102020LMN,NIM
DE000SL0KK40.SG,STU
^PPH-TC,ASE
^ICETCX1Q,NYS
^JPYGGB-A,NYS
Q2SR.Z,ZRH
^GSEE-IV,ASE
^UMIAMIFL,SNP
DE000SL0G2V9.SG,STU
^NQUSS40204025,NIM
DE000SL0JSQ3.SG,STU
^NQDMEUXGBLMT,NIM
931139.SS,SHH
^SP500-45301020,SNP
^SPG30CUN,SNP
DE000SL0JEW1.SG,STU
^NQBRIC10LMN,NIM
AARE.Z,ZRH
^DWX-EU,ASE
^HX35GI,NIM
^JMSI-EU,ASE
^NQUSS55T,NIM
^NQUS600MCV,NIM
Q2GF.Z,ZRH
DE000SL0LPQ5.SG,STU
^SP500BDT,SNP
BAR231.SW,EBS
^ACGR-TC,ASE
^HGER-EU,ASE
^VEGA-NV,ASE
^BSCT-IV,ASE
DE000SL0B327.SG,STU
^XLG-TC,ASE
^ROBOT,NYS
^SP1500-201060,SNP
DE000SL0JLD6.SG,STU
CANGT.AS,AMS
0F8N.Z,ZRH
^XNDX7E,NIM
^R2ICBFBT,WCB
Q4J6.Z,ZRH
Q4VU.Z,ZRH
01OX.Z,ZRH
FHGR.Z,ZRH
^J3EQ.JO,JNB
SCHNE.SW,EBS
PEA234.SW,EBS
^SCDL-CP,ASE
DE000SL0FDV3.SG,STU
SGLID.PA,PAR
^SP600-25504050,SNP
^SPEPDDET,SNP
^NQEMMEA4520T,NIM
DE000SL0LME8.SG,STU
^PKB-TC,ASE
DE000SL0AC59.SG,STU
Q2QR.Z,ZRH
Q8C.Z,ZRH
^VQUSX,FGI
^PGHY-EU,ASE
^NQEUROZ4050,NIM
^AUSF-EU,ASE
^DIM-EU,ASE
DE000SL0F302.SG,STU
^DJSPHM,DJI
^NQUSL5020,NIM
DE000SL0L3M9.SG,STU
CMB24.SW,EBS
^SAWG-IV,ASE
^EIPX-NV,ASE
^NQDXCAT,NIM
XINSA_CFNNTLTL.IS,IST
^SPEN03,WCB
^NQEMEA40LMT,NIM
DE000SL0HAW3.SG,STU
^IRET-TC,ASE
Q1RH.Z,ZRH
^NQUSL502040N,NIM
0X7V.Z,ZRH
^HYS-NV,ASE
^NQEMASIA50LM,NIM
DE000SL0KXE7.SG,STU
DE000SL0JAT5.SG,STU
^NQCOLMT,NIM
^SMLL-EU,ASE
^NQUSB201030LM,NIM
^GHYB-IV,ASE
^E2BSC,DJI
^EQRR-EU,ASE
^JCTR-IV,ASE
^RILA-TC,ASE
^SPGPA2LT,SNP
^DWATLSCT,NIM
Q2CT.Z,ZRH
^SP500-2020,SNP
